respondent_id,h1n1_vaccine,seasonal_vaccine
27975,0.2,0.1
27976,0.2,0.2
27977,0.1,0.1
27978,0.2,0.4
27979,0.6,0.9
27980,0.1,0.1
27981,0.2,0.3
27982,0.4,0.7
27983,0.9,1.0
27984,0.2,0.3
27985,0.3,0.9
27986,0.6,0.2
27987,0.3,0.7
27988,0.1,0.6
27989,0.3,0.5
27990,0.2,0.6
27991,0.1,0.4
27992,0.1,0.1
27993,0.1,0.1
27994,0.7,0.9
27995,0.3,0.8
27996,0.0,0.1
27997,0.2,0.2
27998,0.4,0.9
27999,0.7,0.9
28000,0.1,0.2
28001,0.1,0.0
28002,0.0,0.1
28003,0.2,0.4
28004,0.4,0.5
28005,0.2,0.3
28006,0.2,0.2
28007,0.2,0.5
28008,0.0,0.8
28009,0.2,0.5
28010,0.1,0.1
28011,0.1,0.6
28012,0.9,0.9
28013,0.6,0.8
28014,0.1,0.1
28015,0.3,0.7
28016,0.8,0.9
28017,0.3,0.3
28018,0.1,0.8
28019,0.2,0.2
28020,0.1,0.1
28021,0.5,0.3
28022,0.7,0.6
28023,0.6,0.4
28024,0.1,0.3
28025,0.9,0.8
28026,0.2,0.1
28027,0.6,0.7
28028,0.4,0.9
28029,0.6,0.7
28030,0.8,0.9
28031,0.1,0.1
28032,0.1,0.6
28033,0.5,0.1
28034,0.7,0.8
28035,0.4,0.2
28036,0.3,0.3
28037,0.1,0.7
28038,0.1,0.1
28039,0.4,0.4
28040,0.4,0.9
28041,0.3,0.9
28042,0.2,0.2
28043,0.8,0.9
28044,0.2,0.2
28045,0.2,0.6
28046,0.2,0.6
28047,0.6,0.7
28048,0.2,0.1
28049,0.2,0.9
28050,0.2,0.3
28051,0.4,0.8
28052,0.6,0.7
28053,0.2,0.2
28054,0.5,0.1
28055,0.3,0.3
28056,0.8,0.9
28057,0.1,0.7
28058,0.0,0.2
28059,0.2,0.3
28060,0.0,0.2
28061,0.2,0.3
28062,0.6,0.5
28063,0.3,0.4
28064,0.1,0.6
28065,0.2,0.2
28066,0.2,0.6
28067,0.3,0.9
28068,0.4,0.1
28069,0.2,0.5
28070,0.2,0.6
28071,0.4,0.6
28072,0.4,0.5
28073,0.0,0.1
28074,0.7,0.5
28075,0.2,0.2
28076,0.3,0.6
28077,0.3,0.2
28078,0.3,0.7
28079,0.4,0.9
28080,0.3,0.2
28081,0.4,0.8
28082,0.4,0.7
28083,0.1,0.1
28084,0.2,0.1
28085,0.7,0.3
28086,0.5,0.8
28087,0.2,0.9
28088,0.6,0.7
28089,0.2,0.2
28090,0.1,0.6
28091,0.1,0.1
28092,0.1,0.1
28093,0.2,0.5
28094,0.1,0.5
28095,0.9,0.9
28096,0.7,0.8
28097,0.1,0.1
28098,0.3,0.5
28099,0.2,0.2
28100,0.1,0.2
28101,0.5,0.8
28102,0.2,0.2
28103,0.2,0.9
28104,0.6,0.9
28105,0.2,0.1
28106,0.2,0.5
28107,0.2,0.2
28108,0.7,0.7
28109,0.2,0.2
28110,0.3,0.9
28111,0.2,0.3
28112,0.7,0.7
28113,0.3,0.8
28114,0.1,0.1
28115,0.3,0.4
28116,0.1,0.3
28117,0.1,0.2
28118,0.2,0.1
28119,0.7,0.7
28120,0.8,0.8
28121,0.8,0.8
28122,0.0,0.0
28123,0.1,0.1
28124,0.2,0.4
28125,0.2,0.5
28126,0.5,0.5
28127,0.3,0.3
28128,0.1,0.0
28129,0.7,0.9
28130,0.3,0.2
28131,0.4,0.2
28132,0.7,0.9
28133,0.4,0.9
28134,0.4,0.3
28135,0.3,0.9
28136,0.2,0.8
28137,0.3,0.2
28138,0.4,0.8
28139,0.8,0.9
28140,0.8,0.9
28141,0.1,0.1
28142,0.2,0.1
28143,0.3,0.3
28144,0.2,0.8
28145,0.4,0.4
28146,0.1,0.1
28147,0.2,0.4
28148,0.8,0.6
28149,0.1,0.1
28150,0.4,0.8
28151,0.2,0.6
28152,0.5,0.4
28153,0.2,0.1
28154,0.1,0.1
28155,0.1,0.8
28156,0.1,0.6
28157,0.1,0.1
28158,0.8,0.9
28159,0.8,0.9
28160,0.2,0.2
28161,0.5,0.7
28162,0.4,0.9
28163,0.2,0.3
28164,0.7,0.8
28165,0.2,0.3
28166,0.8,1.0
28167,0.3,0.4
28168,0.7,0.8
28169,0.1,0.2
28170,0.4,0.5
28171,0.4,0.4
28172,0.3,0.7
28173,0.1,0.1
28174,0.2,0.2
28175,0.4,0.8
28176,0.0,0.0
28177,0.3,0.2
28178,0.3,0.7
28179,0.2,0.3
28180,0.2,0.2
28181,0.2,0.3
28182,0.2,0.4
28183,0.2,0.1
28184,0.1,0.1
28185,0.5,0.4
28186,0.3,0.3
28187,0.5,0.4
28188,0.3,0.2
28189,0.1,0.1
28190,0.2,0.4
28191,0.0,0.1
28192,0.2,0.2
28193,0.2,0.9
28194,0.1,0.5
28195,0.6,0.9
28196,0.9,0.9
28197,0.1,0.6
28198,0.9,0.9
28199,0.3,0.6
28200,0.1,0.3
28201,0.2,0.2
28202,0.2,0.6
28203,0.8,0.9
28204,0.2,0.2
28205,0.7,0.4
28206,0.3,0.2
28207,0.7,0.7
28208,0.1,0.2
28209,0.7,0.7
28210,0.1,0.1
28211,0.7,0.6
28212,0.8,0.7
28213,0.8,0.7
28214,0.0,0.2
28215,0.7,0.6
28216,0.2,0.3
28217,0.1,0.1
28218,0.8,0.6
28219,0.1,0.0
28220,0.3,0.4
28221,0.3,0.2
28222,0.5,0.8
28223,0.5,0.9
28224,0.4,0.1
28225,0.5,0.5
28226,0.1,0.1
28227,0.4,1.0
28228,0.1,0.5
28229,0.9,0.8
28230,0.1,0.0
28231,0.9,0.9
28232,0.5,0.4
28233,0.2,0.3
28234,0.8,1.0
28235,0.1,0.4
28236,0.1,0.1
28237,0.3,0.2
28238,0.4,0.9
28239,0.2,0.5
28240,0.7,0.2
28241,0.1,0.1
28242,0.7,0.7
28243,0.3,0.4
28244,0.3,0.8
28245,0.2,0.6
28246,0.1,0.1
28247,0.7,0.2
28248,0.5,0.6
28249,0.2,0.4
28250,0.5,0.8
28251,0.5,0.8
28252,0.3,0.2
28253,0.5,0.9
28254,0.4,0.2
28255,0.4,0.4
28256,0.9,0.8
28257,0.1,0.1
28258,0.2,0.1
28259,0.1,0.8
28260,0.4,0.3
28261,0.5,0.4
28262,0.2,0.2
28263,0.2,0.2
28264,0.7,0.8
28265,0.3,0.8
28266,0.1,0.1
28267,0.1,0.6
28268,0.3,0.2
28269,0.2,0.2
28270,0.4,0.9
28271,0.7,0.3
28272,0.3,0.7
28273,0.3,0.5
28274,0.9,0.9
28275,0.2,0.5
28276,0.4,0.6
28277,0.0,0.1
28278,0.3,0.7
28279,0.8,0.8
28280,0.1,0.2
28281,0.0,0.1
28282,0.1,0.1
28283,0.4,0.2
28284,0.8,0.5
28285,0.7,0.6
28286,0.1,0.3
28287,0.2,0.3
28288,0.2,0.3
28289,0.0,0.0
28290,0.2,0.1
28291,0.8,0.9
28292,0.1,0.2
28293,0.1,0.2
28294,0.8,0.9
28295,0.1,0.6
28296,0.7,0.5
28297,0.1,0.1
28298,0.2,0.8
28299,0.2,0.2
28300,0.2,0.3
28301,0.1,0.1
28302,0.2,0.4
28303,1.0,1.0
28304,0.3,0.5
28305,0.3,0.2
28306,0.2,0.1
28307,0.3,0.8
28308,0.6,1.0
28309,0.0,0.1
28310,0.2,0.4
28311,0.4,0.9
28312,0.1,0.7
28313,0.1,0.3
28314,0.2,0.5
28315,0.9,0.9
28316,0.1,0.2
28317,0.2,0.1
28318,0.0,0.1
28319,0.2,0.3
28320,0.8,0.9
28321,0.2,1.0
28322,0.4,0.4
28323,0.3,0.7
28324,0.1,1.0
28325,0.1,0.8
28326,0.6,0.6
28327,0.9,0.9
28328,0.6,0.3
28329,0.3,0.6
28330,0.3,0.4
28331,0.1,0.1
28332,0.0,0.1
28333,0.5,0.4
28334,0.3,0.2
28335,0.1,0.2
28336,0.3,0.2
28337,0.2,0.1
28338,0.2,0.2
28339,0.9,0.9
28340,0.5,0.4
28341,0.7,0.9
28342,0.4,0.2
28343,0.8,0.9
28344,0.2,0.5
28345,0.4,0.5
28346,0.4,0.7
28347,0.5,0.6
28348,0.1,0.5
28349,0.0,0.1
28350,1.0,1.0
28351,0.2,0.7
28352,0.4,0.6
28353,0.7,0.7
28354,0.1,0.1
28355,0.6,0.6
28356,0.2,0.7
28357,0.1,0.1
28358,0.6,0.7
28359,0.2,1.0
28360,0.8,0.8
28361,0.4,0.4
28362,0.2,0.9
28363,0.9,0.9
28364,0.9,1.0
28365,0.1,0.1
28366,0.2,0.3
28367,0.2,0.6
28368,0.9,0.9
28369,0.1,0.1
28370,0.6,0.7
28371,0.4,0.3
28372,0.1,0.1
28373,0.4,0.2
28374,0.2,0.1
28375,0.4,0.3
28376,0.3,0.5
28377,0.2,0.3
28378,0.0,0.0
28379,0.1,0.4
28380,0.4,0.3
28381,0.9,0.9
28382,0.3,0.3
28383,0.1,0.1
28384,0.2,0.3
28385,0.9,0.9
28386,0.3,0.4
28387,0.4,0.9
28388,0.7,0.6
28389,0.1,0.1
28390,0.9,0.9
28391,0.4,0.2
28392,0.7,0.7
28393,0.1,0.9
28394,0.1,0.4
28395,0.1,0.8
28396,0.1,0.3
28397,0.3,0.3
28398,0.2,0.1
28399,0.9,0.9
28400,0.1,0.8
28401,0.0,0.1
28402,0.5,0.4
28403,0.5,0.6
28404,0.1,0.7
28405,0.1,0.1
28406,0.2,0.2
28407,0.9,0.6
28408,0.3,0.9
28409,0.0,0.1
28410,0.9,0.8
28411,0.7,0.3
28412,0.8,0.9
28413,0.3,0.2
28414,0.9,1.0
28415,0.1,0.1
28416,0.2,0.3
28417,0.1,0.1
28418,0.9,0.6
28419,0.9,0.9
28420,0.8,0.9
28421,0.1,0.5
28422,0.3,0.2
28423,0.1,0.1
28424,0.6,0.3
28425,0.1,0.1
28426,0.2,0.4
28427,0.6,0.3
28428,0.1,0.8
28429,0.4,0.1
28430,0.9,0.8
28431,0.9,0.9
28432,0.0,0.1
28433,0.5,0.4
28434,0.1,0.6
28435,0.5,0.8
28436,0.1,0.1
28437,0.2,0.3
28438,0.1,0.1
28439,0.2,0.2
28440,0.2,0.9
28441,0.9,0.9
28442,0.2,0.9
28443,0.8,0.9
28444,0.5,0.5
28445,0.2,0.2
28446,0.2,0.3
28447,0.3,0.7
28448,0.9,0.4
28449,0.2,0.6
28450,0.1,0.5
28451,0.1,0.2
28452,0.1,0.1
28453,0.0,0.6
28454,0.2,0.3
28455,0.9,0.9
28456,0.2,0.5
28457,0.6,0.7
28458,0.2,0.5
28459,0.1,0.1
28460,0.1,0.1
28461,0.4,0.3
28462,0.1,0.4
28463,0.7,0.3
28464,0.2,0.6
28465,0.8,0.6
28466,0.3,0.1
28467,0.7,0.7
28468,0.5,0.4
28469,0.1,0.1
28470,0.2,0.2
28471,0.2,0.9
28472,0.3,0.5
28473,0.1,0.3
28474,0.2,0.4
28475,0.6,0.6
28476,0.1,0.1
28477,0.1,0.1
28478,0.5,0.6
28479,0.7,0.6
28480,0.2,0.4
28481,0.1,0.6
28482,0.5,0.8
28483,0.1,0.5
28484,0.2,0.8
28485,0.1,0.0
28486,0.2,0.1
28487,0.0,0.1
28488,0.5,0.8
28489,0.5,0.4
28490,0.2,0.6
28491,0.4,0.7
28492,0.3,0.6
28493,0.0,0.0
28494,0.8,0.5
28495,0.1,0.1
28496,0.4,0.9
28497,0.2,0.2
28498,0.2,0.4
28499,0.3,0.7
28500,0.1,0.1
28501,0.3,0.6
28502,0.2,0.3
28503,0.7,0.3
28504,0.1,0.1
28505,0.1,0.1
28506,0.8,0.8
28507,0.0,0.1
28508,0.8,0.8
28509,0.1,0.3
28510,0.5,0.5
28511,0.1,0.8
28512,0.2,0.3
28513,0.3,0.4
28514,0.3,0.4
28515,0.1,0.2
28516,0.6,0.4
28517,0.1,0.2
28518,0.2,0.6
28519,0.3,0.3
28520,0.4,0.2
28521,0.4,0.8
28522,0.8,0.8
28523,0.2,0.3
28524,0.6,0.3
28525,0.2,0.2
28526,0.2,0.1
28527,0.2,0.3
28528,0.7,0.7
28529,0.1,0.2
28530,0.2,0.9
28531,0.2,0.2
28532,0.1,0.1
28533,0.2,0.2
28534,0.1,0.1
28535,0.1,0.1
28536,0.5,0.8
28537,0.1,0.5
28538,0.9,0.8
28539,0.0,0.1
28540,0.2,1.0
28541,0.6,0.7
28542,0.2,0.1
28543,0.4,0.2
28544,0.5,0.6
28545,0.4,0.8
28546,0.5,0.3
28547,0.1,0.7
28548,0.1,0.2
28549,0.2,0.2
28550,0.1,0.5
28551,0.3,0.9
28552,0.6,0.5
28553,0.2,0.2
28554,0.5,0.7
28555,0.6,0.6
28556,0.1,0.1
28557,0.5,0.9
28558,0.3,0.6
28559,0.1,0.1
28560,0.3,0.6
28561,0.8,0.9
28562,0.4,0.2
28563,0.2,0.2
28564,0.2,0.1
28565,0.3,0.5
28566,0.3,0.7
28567,0.1,0.1
28568,0.2,0.4
28569,0.6,0.6
28570,0.1,0.2
28571,0.0,0.3
28572,0.0,0.1
28573,0.9,0.9
28574,0.4,0.5
28575,0.7,0.8
28576,0.4,0.1
28577,0.1,0.9
28578,0.0,0.0
28579,0.4,0.6
28580,0.5,0.6
28581,0.1,0.6
28582,0.5,0.5
28583,0.3,0.8
28584,0.3,0.8
28585,0.2,0.3
28586,0.2,0.2
28587,0.7,0.8
28588,0.2,0.4
28589,0.9,0.9
28590,0.1,0.1
28591,0.9,1.0
28592,1.0,1.0
28593,0.4,0.8
28594,0.3,0.2
28595,0.1,0.6
28596,0.2,0.3
28597,0.2,0.8
28598,0.2,0.2
28599,0.2,0.2
28600,0.1,0.3
28601,0.5,0.8
28602,0.7,0.7
28603,0.3,0.2
28604,0.6,0.3
28605,0.1,0.1
28606,0.2,0.3
28607,0.1,0.0
28608,0.2,0.3
28609,0.8,0.8
28610,0.5,0.3
28611,0.1,0.1
28612,0.2,0.8
28613,0.3,0.3
28614,0.2,0.2
28615,0.1,0.2
28616,0.2,0.4
28617,0.1,0.1
28618,0.3,0.1
28619,0.7,0.5
28620,0.8,0.7
28621,0.1,0.9
28622,0.8,0.8
28623,0.5,0.5
28624,0.1,0.4
28625,0.4,0.2
28626,0.5,0.8
28627,0.6,0.8
28628,0.4,0.4
28629,0.0,0.0
28630,0.9,0.9
28631,0.2,0.4
28632,0.2,0.2
28633,0.6,0.6
28634,0.8,0.5
28635,0.6,0.9
28636,0.3,0.5
28637,0.8,0.8
28638,0.2,0.2
28639,0.3,0.8
28640,0.1,0.6
28641,0.2,0.5
28642,0.5,0.6
28643,0.1,0.3
28644,0.3,0.4
28645,0.2,0.5
28646,0.3,0.2
28647,0.1,0.2
28648,0.3,0.5
28649,0.7,0.4
28650,0.3,0.2
28651,0.9,0.8
28652,0.1,0.1
28653,0.3,0.7
28654,0.2,0.9
28655,0.4,0.7
28656,0.9,0.9
28657,0.1,0.1
28658,0.9,0.9
28659,0.1,0.0
28660,0.8,0.2
28661,0.8,0.6
28662,0.2,0.2
28663,0.4,0.3
28664,0.2,0.7
28665,0.5,0.3
28666,0.2,0.1
28667,0.5,0.5
28668,0.3,0.3
28669,0.7,0.9
28670,0.4,0.2
28671,0.2,0.1
28672,0.1,0.6
28673,0.4,0.7
28674,0.2,0.2
28675,0.8,1.0
28676,0.2,0.5
28677,0.3,1.0
28678,0.1,0.2
28679,0.5,0.6
28680,0.2,0.3
28681,0.4,0.9
28682,0.8,0.9
28683,0.3,0.4
28684,0.1,0.1
28685,0.0,0.2
28686,0.2,0.9
28687,0.1,0.1
28688,0.4,0.8
28689,0.8,0.9
28690,0.3,0.5
28691,0.6,0.6
28692,0.2,0.9
28693,0.1,0.9
28694,0.5,0.7
28695,0.4,0.6
28696,0.1,0.5
28697,0.3,0.5
28698,0.9,0.8
28699,0.2,0.2
28700,0.3,0.9
28701,0.5,0.2
28702,0.1,0.2
28703,0.4,0.7
28704,0.6,0.8
28705,0.5,0.8
28706,0.3,0.2
28707,0.1,0.1
28708,0.5,0.2
28709,0.1,0.0
28710,0.9,0.9
28711,0.8,0.9
28712,0.3,0.1
28713,0.4,0.3
28714,0.7,0.6
28715,0.8,0.9
28716,0.1,0.1
28717,0.3,0.7
28718,0.2,0.5
28719,0.2,0.1
28720,0.1,0.1
28721,0.1,0.3
28722,0.4,0.4
28723,0.3,0.9
28724,0.2,0.7
28725,0.7,0.9
28726,0.2,0.3
28727,0.1,0.2
28728,0.3,0.1
28729,0.3,0.8
28730,0.6,0.6
28731,0.2,0.4
28732,0.2,0.1
28733,0.2,0.2
28734,0.2,0.4
28735,0.3,0.4
28736,0.4,0.2
28737,0.5,0.8
28738,0.2,0.9
28739,0.4,0.7
28740,0.3,0.6
28741,0.0,0.3
28742,0.2,0.1
28743,0.2,0.2
28744,0.1,0.7
28745,0.2,0.9
28746,0.4,0.2
28747,0.3,0.9
28748,0.9,0.9
28749,0.2,0.5
28750,0.3,0.3
28751,0.4,0.7
28752,0.3,0.2
28753,0.4,0.1
28754,0.8,0.6
28755,0.3,0.7
28756,0.3,0.3
28757,0.3,0.5
28758,0.1,0.1
28759,0.2,0.4
28760,0.1,0.2
28761,0.4,0.7
28762,0.6,0.8
28763,0.5,0.4
28764,0.8,0.7
28765,0.4,0.7
28766,0.3,0.8
28767,0.1,0.4
28768,0.1,0.1
28769,0.5,0.5
28770,0.4,0.7
28771,0.7,0.8
28772,0.2,0.6
28773,0.2,0.2
28774,0.9,0.9
28775,0.1,0.5
28776,0.3,0.5
28777,0.2,0.4
28778,0.5,0.4
28779,0.9,0.9
28780,0.1,0.1
28781,0.6,0.8
28782,0.2,0.9
28783,0.2,0.3
28784,0.2,0.3
28785,0.3,0.4
28786,0.2,0.1
28787,0.4,0.2
28788,0.1,0.2
28789,0.7,0.6
28790,0.7,0.9
28791,0.9,0.9
28792,0.7,0.7
28793,0.8,0.9
28794,0.1,0.1
28795,0.4,0.2
28796,0.0,0.1
28797,0.9,0.9
28798,0.2,0.9
28799,0.3,0.3
28800,0.3,0.1
28801,0.1,0.1
28802,0.4,0.3
28803,0.3,0.9
28804,0.2,0.9
28805,0.1,0.1
28806,0.8,0.7
28807,0.3,0.3
28808,0.1,0.2
28809,0.1,0.9
28810,0.2,0.2
28811,0.3,0.9
28812,0.2,0.2
28813,0.3,0.4
28814,0.4,0.4
28815,0.4,0.2
28816,0.3,0.4
28817,0.0,0.3
28818,0.2,0.2
28819,0.3,0.8
28820,0.2,0.1
28821,0.2,0.2
28822,0.2,0.2
28823,0.4,0.8
28824,0.7,0.9
28825,0.3,0.4
28826,0.4,0.4
28827,0.8,0.8
28828,0.4,0.2
28829,0.3,0.2
28830,0.2,0.6
28831,0.2,0.2
28832,0.3,0.4
28833,0.2,0.4
28834,0.6,0.7
28835,0.4,0.4
28836,0.1,0.7
28837,0.9,0.9
28838,0.5,0.8
28839,0.9,0.9
28840,0.1,0.4
28841,0.2,0.2
28842,0.5,0.2
28843,0.7,0.9
28844,0.2,0.2
28845,0.2,0.2
28846,0.8,0.9
28847,0.2,0.1
28848,0.5,0.5
28849,0.5,0.6
28850,0.2,0.3
28851,0.1,0.1
28852,0.7,0.8
28853,0.1,0.1
28854,0.2,1.0
28855,0.3,0.3
28856,0.1,0.6
28857,0.2,0.4
28858,0.5,0.9
28859,0.2,0.1
28860,0.3,0.5
28861,0.8,0.8
28862,0.5,0.6
28863,0.4,0.9
28864,0.7,0.5
28865,0.2,0.9
28866,0.5,0.2
28867,0.1,0.2
28868,0.1,0.1
28869,0.1,0.2
28870,0.1,0.1
28871,0.2,0.1
28872,0.2,0.7
28873,0.1,0.1
28874,0.2,0.7
28875,0.4,0.7
28876,0.3,0.5
28877,0.1,0.1
28878,0.1,0.1
28879,0.2,0.6
28880,0.7,0.7
28881,0.3,0.2
28882,0.8,0.9
28883,0.7,0.5
28884,0.7,0.2
28885,0.1,0.3
28886,0.2,0.2
28887,0.1,0.1
28888,0.1,0.1
28889,0.1,0.1
28890,0.2,0.6
28891,0.2,0.1
28892,0.2,0.1
28893,0.5,0.7
28894,0.3,0.1
28895,0.2,0.3
28896,0.3,0.2
28897,0.7,0.9
28898,0.1,0.3
28899,0.3,0.5
28900,0.4,0.4
28901,0.3,0.9
28902,0.5,0.2
28903,0.2,0.1
28904,0.2,0.7
28905,0.4,0.9
28906,0.1,0.9
28907,0.1,0.0
28908,0.8,0.9
28909,0.7,0.7
28910,0.3,0.6
28911,0.4,0.4
28912,0.1,0.9
28913,0.5,0.3
28914,0.5,0.9
28915,0.2,0.1
28916,0.2,0.7
28917,0.3,0.7
28918,0.9,0.9
28919,0.5,0.7
28920,0.7,0.6
28921,0.4,0.8
28922,0.5,0.4
28923,0.8,0.8
28924,0.1,0.9
28925,0.6,0.7
28926,0.2,0.2
28927,0.1,0.1
28928,0.7,0.7
28929,0.1,0.1
28930,0.1,0.1
28931,0.4,0.7
28932,0.8,0.3
28933,0.1,0.1
28934,0.6,0.6
28935,0.7,0.6
28936,0.1,0.3
28937,0.2,0.6
28938,0.0,0.3
28939,0.3,0.5
28940,0.6,0.5
28941,0.6,0.9
28942,0.1,0.1
28943,0.3,0.5
28944,0.1,0.4
28945,0.2,0.2
28946,0.5,0.3
28947,0.2,0.1
28948,0.4,0.8
28949,0.3,0.4
28950,0.2,1.0
28951,0.3,0.1
28952,0.1,0.7
28953,0.5,0.9
28954,0.2,0.3
28955,0.2,0.8
28956,0.2,0.5
28957,0.2,0.4
28958,0.3,0.3
28959,0.4,0.5
28960,0.3,0.8
28961,0.4,0.3
28962,0.5,0.2
28963,0.1,0.5
28964,0.2,0.6
28965,0.7,0.2
28966,0.1,0.1
28967,0.9,0.9
28968,0.6,0.8
28969,0.2,0.2
28970,0.1,0.1
28971,0.6,0.8
28972,0.4,0.9
28973,0.2,0.5
28974,0.2,0.1
28975,0.2,0.3
28976,0.1,0.7
28977,0.3,0.2
28978,0.1,0.4
28979,0.4,0.9
28980,0.2,0.2
28981,0.7,0.8
28982,0.2,0.2
28983,0.1,0.1
28984,0.8,0.7
28985,0.5,0.3
28986,0.6,0.6
28987,0.1,0.1
28988,0.8,0.7
28989,0.4,0.9
28990,0.4,0.4
28991,0.6,0.7
28992,0.1,0.1
28993,0.3,0.4
28994,0.3,0.3
28995,0.2,0.7
28996,0.4,0.6
28997,0.2,0.1
28998,0.7,0.8
28999,0.5,0.4
29000,0.9,1.0
29001,0.1,0.3
29002,0.2,0.2
29003,0.8,0.8
29004,0.8,0.8
29005,0.3,0.9
29006,0.2,0.1
29007,0.3,0.8
29008,0.6,0.6
29009,0.3,0.6
29010,0.3,0.3
29011,0.3,0.2
29012,0.5,0.3
29013,0.2,0.4
29014,0.5,0.5
29015,0.2,0.1
29016,0.2,0.7
29017,0.1,0.8
29018,0.1,0.1
29019,0.2,0.6
29020,0.8,0.7
29021,0.5,0.5
29022,0.5,0.5
29023,0.8,0.8
29024,0.5,0.5
29025,0.2,0.2
29026,0.7,0.6
29027,0.7,0.8
29028,0.1,0.4
29029,0.1,0.3
29030,0.1,0.3
29031,0.1,0.2
29032,0.9,0.9
29033,0.3,0.3
29034,0.8,0.6
29035,0.1,0.2
29036,0.1,0.4
29037,0.5,0.9
29038,0.1,0.3
29039,0.5,0.5
29040,0.1,0.1
29041,0.7,0.7
29042,0.3,0.1
29043,0.2,0.2
29044,0.9,0.8
29045,0.4,0.3
29046,0.1,0.3
29047,0.3,0.2
29048,0.9,0.9
29049,0.8,0.9
29050,0.2,0.8
29051,0.7,0.5
29052,0.1,0.1
29053,0.2,0.7
29054,0.1,0.1
29055,0.3,0.8
29056,0.2,0.8
29057,0.2,0.9
29058,0.1,0.1
29059,0.1,0.3
29060,0.4,0.5
29061,0.2,0.6
29062,0.4,0.3
29063,0.9,0.8
29064,1.0,1.0
29065,0.3,0.2
29066,0.4,0.8
29067,0.9,0.9
29068,0.0,0.1
29069,0.2,0.9
29070,0.1,0.6
29071,0.8,0.6
29072,0.2,0.8
29073,0.1,0.2
29074,0.8,0.9
29075,0.1,0.7
29076,0.9,0.8
29077,0.2,0.9
29078,0.3,0.5
29079,0.8,0.6
29080,0.2,0.2
29081,0.3,0.7
29082,0.1,0.1
29083,0.2,0.1
29084,0.7,0.8
29085,0.6,0.9
29086,0.9,0.8
29087,0.6,0.3
29088,0.3,0.5
29089,0.0,0.0
29090,0.2,0.8
29091,0.6,0.9
29092,0.5,0.4
29093,0.8,0.8
29094,0.0,0.0
29095,0.2,0.5
29096,0.7,0.7
29097,0.1,0.1
29098,0.7,0.8
29099,0.9,0.9
29100,0.8,0.7
29101,0.6,0.7
29102,0.6,0.9
29103,0.5,0.6
29104,0.4,0.7
29105,0.8,0.9
29106,0.3,0.7
29107,0.3,0.3
29108,0.7,0.8
29109,0.3,0.5
29110,0.1,0.3
29111,0.9,0.9
29112,0.7,0.7
29113,0.1,0.2
29114,0.2,0.3
29115,0.2,0.2
29116,0.5,0.3
29117,0.8,0.6
29118,0.5,0.9
29119,1.0,1.0
29120,0.2,0.2
29121,0.1,0.1
29122,0.5,0.9
29123,0.1,0.2
29124,0.5,0.3
29125,0.1,0.4
29126,0.5,0.2
29127,0.7,0.7
29128,0.4,0.6
29129,0.0,0.1
29130,0.5,0.7
29131,0.0,0.1
29132,0.9,0.6
29133,0.5,0.6
29134,0.2,0.3
29135,0.3,0.9
29136,0.3,0.2
29137,0.2,0.4
29138,0.2,0.2
29139,0.1,0.2
29140,0.2,0.1
29141,0.4,0.1
29142,0.7,0.7
29143,0.3,0.4
29144,0.9,0.9
29145,0.7,0.6
29146,0.1,0.2
29147,0.3,0.8
29148,0.4,0.9
29149,0.5,0.8
29150,0.1,0.3
29151,0.3,0.3
29152,0.7,0.7
29153,0.2,0.1
29154,0.4,0.3
29155,0.7,0.9
29156,0.3,0.3
29157,0.1,0.1
29158,0.2,0.9
29159,0.5,0.7
29160,0.1,0.0
29161,0.7,0.6
29162,0.2,0.3
29163,0.1,0.1
29164,0.1,0.1
29165,0.9,0.9
29166,0.1,0.1
29167,0.2,0.0
29168,0.4,0.6
29169,0.9,0.9
29170,0.3,0.6
29171,0.4,0.6
29172,0.2,0.5
29173,0.0,0.4
29174,0.5,0.1
29175,0.5,0.7
29176,0.6,0.6
29177,0.5,0.6
29178,0.4,0.3
29179,0.1,0.5
29180,0.1,0.7
29181,0.5,0.5
29182,0.1,0.1
29183,0.6,0.5
29184,0.1,0.1
29185,0.7,0.2
29186,0.3,0.5
29187,0.5,0.5
29188,0.2,0.4
29189,0.1,0.1
29190,0.3,0.3
29191,0.1,0.1
29192,0.3,0.2
29193,0.4,0.3
29194,0.1,0.1
29195,0.6,0.9
29196,0.1,0.1
29197,0.1,0.1
29198,0.3,0.2
29199,0.1,0.2
29200,0.7,0.3
29201,0.3,0.1
29202,0.7,0.7
29203,0.2,0.8
29204,0.1,0.8
29205,0.1,0.9
29206,0.4,0.9
29207,0.4,0.5
29208,0.3,0.9
29209,0.2,0.1
29210,0.1,0.1
29211,0.8,0.6
29212,0.0,0.1
29213,0.1,0.1
29214,0.5,0.8
29215,0.3,0.2
29216,0.8,0.8
29217,0.4,0.2
29218,0.9,0.9
29219,0.1,0.1
29220,0.2,0.7
29221,0.7,0.9
29222,0.1,0.1
29223,0.2,0.1
29224,0.9,0.5
29225,0.1,0.9
29226,0.4,0.3
29227,0.5,0.6
29228,0.7,0.7
29229,0.3,0.3
29230,0.9,0.6
29231,0.1,0.1
29232,0.3,0.3
29233,0.2,0.3
29234,0.0,0.0
29235,0.6,0.6
29236,0.9,0.9
29237,0.2,0.4
29238,0.8,0.9
29239,0.2,0.1
29240,0.4,0.5
29241,0.2,0.2
29242,0.3,0.8
29243,0.4,0.8
29244,0.9,0.9
